,customer_id,loyalty_tier_customer_facing,percentile_rank,Activity,Discount_Cluster,preferred_day,preferred_hour,preferred_category,Campaign
1378,99762,Classic,16.81917211328976,Inactive,Bargain Hunter,Saturday,12.0,Men's Bags & Wallets,Low Participation
1379,100254,Classic,41.089324618736384,Inactive,Occasional Discounter,Sunday,11.0,Men Clothes,Low Participation
1380,100272,Classic,39.651416122004356,Inactive,Full Price Shopper,Friday,19.0,Groceries & Pets,Low Participation
1381,100552,Classic,3.7037037037037033,Inactive,Occasional Discounter,Saturday,9.0,Women Clothes,Low Participation
1382,100907,Classic,49.28104575163399,Inactive,Occasional Discounter,Sunday,8.0,Groceries & Pets,Low Participation
1383,101129,Classic,9.237472766884531,Inactive,Full Price Shopper,Saturday,8.0,Women Clothes,Low Participation
1384,101833,Classic,14.553376906318082,Inactive,Bargain Hunter,Wednesday,5.0,Home & Living,Low Participation
1385,102159,Classic,13.769063180827887,Inactive,Full Price Shopper,Thursday,9.0,Health & Beauty,Low Participation
1386,103463,Classic,21.917211328976034,Inactive,Full Price Shopper,Sunday,9.0,Health & Beauty,Low Participation
1387,103744,Classic,0.4793028322440087,Inactive,Deal Seeker,Friday,20.0,Health & Beauty,Low Participation
1388,103799,Classic,66.75381263616558,Active,Occasional Discounter,Saturday,14.0,Cameras & Drones,Low Participation
1389,104155,Classic,11.938997821350762,Inactive,Full Price Shopper,Wednesday,1.0,Automotive,Low Participation
1390,104208,Classic,3.986928104575163,Inactive,Bargain Hunter,Friday,20.0,Health & Beauty,Low Participation
1391,104288,Gold,90.93681917211329,Active,Occasional Discounter,Sunday,8.0,Men Clothes,Low Participation
1392,104472,Silver,50.326797385620914,Active,Occasional Discounter,Tuesday,7.0,Groceries & Pets,Low Participation
1393,104496,Classic,30.675381263616558,Inactive,Full Price Shopper,Monday,2.0,Baby & Toys,Low Participation
1394,104703,Classic,2.3965141612200433,Inactive,Occasional Discounter,Friday,5.0,Automotive,Low Participation
1395,104881,Classic,80.13071895424837,Inactive,Occasional Discounter,Thursday,7.0,Mobile & Accessories,Low Participation
1396,105011,Classic,4.226579520697168,Inactive,Full Price Shopper,Wednesday,7.0,Sports & Outdoor,Low Participation
1397,105141,Classic,36.60130718954248,Active,Occasional Discounter,Sunday,9.0,Baby & Toys,Low Participation
1398,105205,Classic,17.952069716775597,Inactive,Occasional Discounter,Saturday,7.0,Mobile & Accessories,Low Participation
1399,105653,Classic,5.185185185185185,Inactive,Full Price Shopper,Monday,7.0,Health & Beauty,Low Participation
1400,106153,Classic,38.954248366013076,Inactive,Occasional Discounter,Sunday,0.0,Men Clothes,Low Participation
1401,106272,Silver,66.23093681917211,Active,Full Price Shopper,Friday,8.0,Men Clothes,Low Participation
1402,106742,Silver,79.08496732026144,Active,Full Price Shopper,Friday,8.0,Women Clothes,Low Participation
1403,106935,Classic,58.91067538126362,Inactive,Occasional Discounter,Saturday,7.0,Men Clothes,Low Participation
1404,107385,Classic,68.67102396514161,Inactive,Full Price Shopper,Sunday,7.0,Health & Beauty,Low Participation
1405,107821,Classic,33.72549019607843,Inactive,Occasional Discounter,Thursday,18.0,Automotive,Low Participation
1406,107897,Classic,73.15904139433552,Inactive,Deal Seeker,Saturday,12.0,Fashion Accessories,Low Participation
1407,108818,Silver,74.16122004357298,Active,Occasional Discounter,Sunday,8.0,Fashion Accessories,Low Participation
1408,109542,Classic,45.40305010893246,Active,Deal Seeker,Sunday,9.0,Women Shoes,Low Participation
1409,109582,Classic,83.74727668845316,Active,Full Price Shopper,Friday,9.0,Women Clothes,Low Participation
1410,109632,Gold,86.01307189542484,Active,Full Price Shopper,Sunday,8.0,Women Clothes,Low Participation
1411,109833,Silver,61.61220043572985,Active,Occasional Discounter,Saturday,9.0,Men Clothes,Low Participation
1412,109950,Classic,10.84967320261438,Inactive,Bargain Hunter,Tuesday,7.0,Health & Beauty,Low Participation
1413,110092,Gold,91.98257080610021,Active,Occasional Discounter,Tuesday,11.0,Mobile & Accessories,Low Participation
1414,110767,Gold,83.87799564270153,Active,Occasional Discounter,Friday,22.0,Health & Beauty,Low Participation
1415,110843,Platinum,96.03485838779956,Active,Full Price Shopper,Saturday,7.0,Women Clothes,High Participation
1416,110926,Classic,64.27015250544662,Active,Full Price Shopper,Saturday,7.0,Men Clothes,Low Participation
1417,111298,Silver,74.07407407407408,Inactive,Full Price Shopper,Saturday,8.0,Women Clothes,Low Participation
1418,111530,Classic,18.954248366013072,Active,Occasional Discounter,Friday,7.0,Baby & Toys,Low Participation
1419,111622,Classic,63.87799564270152,Inactive,Occasional Discounter,Sunday,9.0,Men Clothes,Low Participation
1420,111954,Silver,56.209150326797385,Active,Full Price Shopper,Friday,12.0,Women Clothes,Low Participation
1421,112106,Classic,5.577342047930283,Active,Bargain Hunter,Friday,8.0,Baby & Toys,Low Participation
1422,112155,Classic,3.1808278867102397,Inactive,Full Price Shopper,Sunday,9.0,Mobile & Accessories,Low Participation
1423,112704,Gold,91.63398692810458,Active,Occasional Discounter,Thursday,11.0,Health & Beauty,Low Participation
1424,113022,Classic,32.766884531590414,Inactive,Full Price Shopper,Wednesday,22.0,Baby & Toys,Low Participation
1425,113544,Silver,60.04357298474946,Active,Full Price Shopper,Friday,7.0,Automotive,Low Participation
1426,113859,Classic,40.74074074074074,Active,Occasional Discounter,Friday,8.0,Home & Living,Low Participation
1427,114112,Silver,66.1437908496732,Active,Full Price Shopper,Friday,18.0,Baby & Toys,Low Participation
1428,114327,Silver,56.77559912854031,Active,Occasional Discounter,Monday,7.0,Mobile & Accessories,Low Participation
1429,114488,Classic,19.869281045751634,Inactive,Bargain Hunter,Friday,7.0,Baby & Toys,Low Participation
1430,115345,Classic,45.31590413943355,Inactive,Deal Seeker,Tuesday,7.0,Automotive,Low Participation
1431,115388,Classic,23.00653594771242,Inactive,Occasional Discounter,Monday,9.0,Men Clothes,Low Participation
1432,115432,Classic,72.2875816993464,Inactive,Full Price Shopper,Saturday,7.0,Mobile & Accessories,Low Participation
1433,115744,Classic,28.061002178649236,Active,Deal Seeker,Saturday,7.0,Cameras & Drones,Low Participation
1434,115845,Classic,36.252723311546845,Active,Occasional Discounter,Thursday,9.0,Women Clothes,Low Participation
1435,115888,Classic,41.74291938997821,Active,Full Price Shopper,Friday,15.0,Men Clothes,Low Participation
1436,116036,Classic,32.46187363834422,Active,Occasional Discounter,Friday,9.0,Mobile & Accessories,Low Participation
1437,116095,Classic,20.435729847494553,Inactive,Full Price Shopper,Friday,2.0,Baby & Toys,Low Participation
1438,116213,Classic,52.54901960784314,Inactive,Full Price Shopper,Sunday,7.0,Baby & Toys,Low Participation
1439,116666,Silver,59.869281045751634,Inactive,Full Price Shopper,Sunday,18.0,Health & Beauty,Low Participation
1440,116894,Gold,86.49237472766885,Active,Full Price Shopper,Sunday,8.0,Women Clothes,Low Participation
1441,116908,Classic,47.58169934640522,Active,Bargain Hunter,Thursday,11.0,Health & Beauty,Low Participation
1442,116944,Classic,18.562091503267975,Inactive,Occasional Discounter,Saturday,13.0,Baby & Toys,Low Participation
1443,116974,Classic,20.653594771241828,Inactive,Deal Seeker,Friday,11.0,Women Clothes,Low Participation
1444,117047,Classic,36.165577342047925,Inactive,Bargain Hunter,Saturday,21.0,Baby & Toys,Low Participation
1445,117080,Classic,1.9172113289760349,Inactive,Occasional Discounter,Monday,20.0,Home & Living,Low Participation
1446,117231,Silver,79.520697167756,Inactive,Full Price Shopper,Friday,9.0,Baby & Toys,Low Participation
1447,117303,Classic,17.908496732026144,Inactive,Occasional Discounter,Saturday,3.0,Baby & Toys,Low Participation
1448,117307,Classic,4.357298474945534,Inactive,Bargain Hunter,Friday,8.0,Fashion Accessories,Low Participation
1449,117312,Classic,53.63834422657951,Active,Bargain Hunter,Friday,23.0,Mobile & Accessories,Low Participation
1450,117609,Classic,45.490196078431374,Inactive,Occasional Discounter,Saturday,9.0,Baby & Toys,Low Participation
1451,118308,Classic,89.15032679738563,Inactive,Deal Seeker,Friday,8.0,Baby & Toys,Low Participation
1452,118337,Classic,10.718954248366012,Inactive,Occasional Discounter,Thursday,7.0,Women Clothes,Low Participation
1453,118709,Classic,52.37472766884531,Inactive,Occasional Discounter,Saturday,15.0,Baby & Toys,Low Participation
1454,118927,Classic,46.84095860566449,Active,Full Price Shopper,Monday,8.0,Cameras & Drones,Low Participation
1455,119614,Silver,52.81045751633987,Active,Full Price Shopper,Monday,13.0,Health & Beauty,Low Participation
1456,120054,Classic,9.411764705882353,Inactive,Bargain Hunter,Friday,5.0,Women Clothes,Low Participation
1457,127792,Classic,48.84531590413943,Inactive,Full Price Shopper,Tuesday,9.0,Health & Beauty,Low Participation
1458,8375,Silver,67.75599128540306,Active,Full Price Shopper,Saturday,13.0,Men Clothes,Low Participation
1459,17908,Classic,79.56427015250544,Inactive,Full Price Shopper,Sunday,19.0,Mobile & Accessories,Low Participation
1460,29649,Classic,8.387799564270153,Inactive,Bargain Hunter,Saturday,22.0,Health & Beauty,Low Participation
1461,30451,Classic,56.07843137254902,Active,Full Price Shopper,Friday,9.0,Men Clothes,Low Participation
1462,31485,Classic,32.41830065359477,Active,Occasional Discounter,Friday,8.0,Health & Beauty,Low Participation
1463,36006,Silver,68.62745098039215,Active,Full Price Shopper,Sunday,13.0,Health & Beauty,Low Participation
1464,39345,Gold,80.82788671023965,Active,Occasional Discounter,Sunday,9.0,Men Clothes,Low Participation
1465,47970,Gold,87.62527233115468,Active,Full Price Shopper,Sunday,12.0,Women Clothes,Low Participation
1466,49739,Classic,69.32461873638344,Inactive,Bargain Hunter,Thursday,22.0,Baby & Toys,Low Participation
1467,49822,Classic,48.75816993464052,Active,Full Price Shopper,Thursday,7.0,Men Clothes,Low Participation
1468,50456,Silver,89.32461873638344,Active,Bargain Hunter,Saturday,21.0,Home Appliances,Low Participation
1469,52305,Classic,24.923747276688456,Inactive,Occasional Discounter,Monday,20.0,Baby & Toys,Low Participation
1470,53605,Platinum,98.4313725490196,Active,Full Price Shopper,Friday,8.0,Health & Beauty,High Participation
1471,56754,Classic,4.444444444444445,Inactive,Deal Seeker,Friday,14.0,Men Clothes,Low Participation
1472,60275,Gold,93.02832244008714,Active,Full Price Shopper,Friday,7.0,Women Clothes,Low Participation
1473,61221,Silver,73.20261437908496,Active,Occasional Discounter,Sunday,7.0,Men Clothes,Low Participation
1474,61800,Gold,85.92592592592592,Active,Occasional Discounter,Monday,7.0,Men Clothes,Low Participation
1475,63434,Silver,69.54248366013071,Active,Bargain Hunter,Tuesday,11.0,Health & Beauty,Low Participation
1476,68915,Classic,7.821350762527233,Inactive,Deal Seeker,Wednesday,23.0,Health & Beauty,Low Participation
1477,70579,Silver,71.85185185185186,Active,Occasional Discounter,Friday,7.0,Women Clothes,Low Participation
1478,77411,Classic,2.440087145969499,Inactive,Deal Seeker,Monday,7.0,Men Clothes,Low Participation
1479,79778,Silver,69.41176470588235,Inactive,Full Price Shopper,Monday,8.0,Baby & Toys,Low Participation
1480,87598,Classic,0.0,Inactive,,,,,Low Participation
1481,126864,Classic,68.75816993464052,Inactive,Occasional Discounter,Saturday,14.0,Automotive,Low Participation
1482,1690,Silver,53.333333333333336,Inactive,Occasional Discounter,Saturday,19.0,Men Clothes,Low Participation
1483,8574,Platinum,91.67755991285404,Active,Occasional Discounter,Friday,7.0,Men Clothes,Low Participation
1484,17958,Platinum,94.03050108932462,Active,Occasional Discounter,Sunday,7.0,Men Clothes,High Participation
1485,18839,Platinum,98.69281045751634,Active,Occasional Discounter,Sunday,7.0,Men Clothes,High Participation
1486,19483,Silver,67.01525054466231,Active,Full Price Shopper,Thursday,11.0,Health & Beauty,Low Participation
1487,20170,Silver,89.62962962962962,Active,Full Price Shopper,Sunday,7.0,Baby & Toys,Low Participation
1488,20292,Classic,44.0958605664488,Active,Occasional Discounter,Friday,8.0,Automotive,Low Participation
1489,29727,Classic,46.27450980392157,Inactive,Occasional Discounter,Saturday,18.0,Health & Beauty,Low Participation
1490,29769,Classic,44.008714596949886,Active,Bargain Hunter,Friday,8.0,Home & Living,Low Participation
1491,30149,Classic,5.533769063180828,Inactive,Occasional Discounter,Friday,13.0,Groceries & Pets,Low Participation
1492,41996,Classic,42.745098039215684,Inactive,Full Price Shopper,Saturday,21.0,Baby & Toys,Low Participation
1493,42356,Classic,60.82788671023965,Inactive,Full Price Shopper,Friday,0.0,Baby & Toys,Low Participation
1494,44767,Classic,3.5729847494553377,Inactive,Occasional Discounter,Thursday,9.0,Automotive,Low Participation
1495,47785,Classic,22.962962962962962,Active,Full Price Shopper,Thursday,7.0,Men Clothes,Low Participation
1496,48584,Classic,33.94335511982571,Inactive,Deal Seeker,Monday,9.0,Women Clothes,Low Participation
1497,48930,Classic,24.66230936819172,Inactive,Occasional Discounter,Friday,7.0,Women's Bags,Low Participation
1498,51551,Classic,72.20043572984748,Inactive,Full Price Shopper,Wednesday,18.0,Mobile & Accessories,Low Participation
1499,51995,Classic,66.66666666666666,Inactive,Bargain Hunter,Friday,7.0,Watches,Low Participation
1500,52698,Classic,21.96078431372549,Active,Bargain Hunter,Thursday,9.0,Baby & Toys,Low Participation
1501,53138,Classic,48.32244008714597,Inactive,Occasional Discounter,Friday,19.0,Fashion Accessories,Low Participation
1502,53473,Silver,76.51416122004358,Inactive,Occasional Discounter,Wednesday,7.0,Health & Beauty,Low Participation
1503,55597,Classic,50.37037037037037,Inactive,Full Price Shopper,Monday,1.0,Computer & Accessories,Low Participation
1504,55776,Classic,15.119825708061002,Inactive,Deal Seeker,Friday,6.0,Men Clothes,Low Participation
1505,56653,Platinum,90.80610021786492,Active,Full Price Shopper,Friday,9.0,Health & Beauty,High Participation
1506,56939,Classic,30.93681917211329,Active,Full Price Shopper,Friday,11.0,Home & Living,Low Participation
1507,61776,Silver,70.41394335511983,Active,Occasional Discounter,Saturday,19.0,Groceries & Pets,Low Participation
1508,61937,Classic,41.96078431372549,Inactive,Occasional Discounter,Saturday,19.0,Mobile & Accessories,Low Participation
1509,62225,Classic,14.901960784313726,Inactive,Occasional Discounter,Sunday,7.0,Cameras & Drones,Low Participation
1510,66734,Classic,59.47712418300654,Inactive,Full Price Shopper,Sunday,11.0,Baby & Toys,Low Participation
1511,68417,Platinum,93.0718954248366,Active,Full Price Shopper,Friday,18.0,Women Clothes,High Participation
1512,69587,Classic,42.52723311546841,Inactive,Full Price Shopper,Friday,8.0,Women Clothes,Low Participation
1513,71123,Classic,3.4422657952069717,Inactive,Full Price Shopper,Saturday,13.0,Home Appliances,Low Participation
1514,72091,Classic,59.34640522875817,Inactive,Occasional Discounter,Friday,11.0,Men Clothes,Low Participation
1515,73653,Silver,53.76906318082789,Inactive,Occasional Discounter,Saturday,7.0,Men Clothes,Low Participation
1516,74582,Classic,31.633986928104573,Inactive,Full Price Shopper,Sunday,9.0,Health & Beauty,Low Participation
1517,75240,Classic,45.35947712418301,Active,Full Price Shopper,Saturday,12.0,Men Clothes,Low Participation
1518,76377,Classic,7.930283224400872,Inactive,Deal Seeker,Saturday,12.0,Cameras & Drones,Low Participation
1519,76651,Platinum,96.81917211328977,Active,Full Price Shopper,Saturday,9.0,Men Clothes,High Participation
1520,76681,Classic,16.688453159041394,Inactive,Deal Seeker,Friday,8.0,Health & Beauty,Low Participation
1521,77441,Platinum,92.7668845315904,Active,Full Price Shopper,Saturday,23.0,Health & Beauty,High Participation
1522,79004,Classic,28.278867102396514,Inactive,Bargain Hunter,Friday,22.0,Baby & Toys,Low Participation
1523,79057,Gold,85.09803921568627,Active,Full Price Shopper,Saturday,7.0,Men Clothes,Low Participation
1524,79562,Classic,57.25490196078431,Inactive,Full Price Shopper,Sunday,12.0,Home Appliances,Low Participation
1525,79715,Classic,43.050108932461875,Inactive,Full Price Shopper,Friday,23.0,Home Appliances,Low Participation
1526,79941,Classic,47.36383442265795,Active,Occasional Discounter,Friday,22.0,Mobile & Accessories,Low Participation
1527,80201,Classic,7.5816993464052285,Inactive,Bargain Hunter,Sunday,18.0,Sports & Outdoor,Low Participation
1528,80255,Silver,65.92592592592592,Inactive,Full Price Shopper,Saturday,7.0,Health & Beauty,Low Participation
1529,80384,Classic,25.70806100217865,Inactive,Deal Seeker,Sunday,7.0,Groceries & Pets,Low Participation
1530,81133,Classic,19.782135076252725,Inactive,Bargain Hunter,Tuesday,11.0,Mobile & Accessories,Low Participation
