,customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment,Segment_Code,RFM_Kmeans_Clusters,Kmeans_Cluster_Name
1490,97161,191,2.8102575638284764,15.478746636626456,2,1,1,4,hibernating,2,4,Need Attention
1491,97169,25,14.516758879428574,99.57502280742308,3,3,2,8,promising,5,6,Promissing
1492,97204,78,6.669219851437123,60.138692109543555,2,2,2,6,need_attention,4,1,At-Risk Customers
1493,97229,2,3971.5359716776184,164626.62737091622,4,4,4,12,champion,1,3,Champions
1494,97257,193,6.52532051581754,100.75644148544525,2,2,2,6,need_attention,4,4,Need Attention
1495,97258,40,44.02085626629348,648.400349827176,3,4,3,10,loyal_customer,3,6,Promissing
1496,97378,276,2.7621538813949016,3.2112361602944604,1,1,1,3,almost_lost,0,0,Hibernating
1497,97513,137,5.643657640145902,37.57678367467068,2,2,1,5,hibernating,2,1,At-Risk Customers
1498,97565,92,7.549861912124542,33.7414219381334,2,2,1,5,hibernating,2,1,At-Risk Customers
1499,97691,72,12.372558412101897,437.8404972914093,2,3,3,8,promising,5,1,At-Risk Customers
1500,97705,268,3.691331291415437,23.15752748234882,1,1,1,3,almost_lost,0,0,Hibernating
1501,97718,196,2.8176476490702838,2.7553150458097213,1,1,1,3,almost_lost,0,4,Need Attention
1502,97738,2,48.53671075703265,1288.5641688847124,4,4,4,12,champion,1,6,Promissing
1503,97818,0,17.377587594185417,2849.994789117228,4,3,4,11,loyal_customer,3,6,Promissing
1504,97919,0,982.7700289598943,40514.90890182792,4,4,4,12,champion,1,2,Loyal Customers
1505,97930,72,6.649868547142792,671.3506977929467,2,2,3,7,need_attention,4,1,At-Risk Customers
1506,97973,65,5.645548519517764,60.53870339463047,3,2,2,7,need_attention,4,1,At-Risk Customers
1507,98089,254,2.792236533246874,47.748041842311366,1,1,1,3,almost_lost,0,0,Hibernating
1508,98198,248,4.603507694326667,199.39209284478824,1,1,2,4,hibernating,2,0,Hibernating
1509,98317,75,12.415657474487427,702.4607981615848,2,3,3,8,promising,5,1,At-Risk Customers
1510,98399,207,8.365659502214115,90.98181363447125,1,2,2,5,hibernating,2,4,Need Attention
1511,98602,209,2.77049133838333,20.91683620263283,1,1,1,3,almost_lost,0,4,Need Attention
1512,98610,63,9.493604608461427,839.6468082075387,3,3,3,9,promising,5,1,At-Risk Customers
1513,98620,199,5.592401803591173,91.81006057793047,1,2,2,5,hibernating,2,4,Need Attention
1514,98640,122,3.82432366282102,8.778747438582922,2,1,1,4,hibernating,2,1,At-Risk Customers
1515,98642,198,3.7188970313391874,79.65980280591154,1,1,2,4,hibernating,2,4,Need Attention
1516,98706,209,1.853678146261383,38.11042632716812,1,1,1,3,almost_lost,0,4,Need Attention
1517,98730,238,1.8625419981866966,30.04045439513806,1,1,1,3,almost_lost,0,4,Need Attention
1518,98814,186,3.729737251275518,105.47281479905816,2,1,2,5,hibernating,2,4,Need Attention
1519,98941,0,131.39429122508346,3503.404521792133,4,4,4,12,champion,1,6,Promissing
1520,98954,67,7.604416817721789,129.130428401229,3,2,2,7,need_attention,4,1,At-Risk Customers
1521,99121,188,15.865693374827224,315.22752714664915,2,3,3,8,promising,5,4,Need Attention
1522,99154,62,4.792525936922931,98.64799585176507,3,2,2,7,need_attention,4,1,At-Risk Customers
1523,99189,71,2.8257076588344843,77.5269558215821,2,1,2,5,hibernating,2,1,At-Risk Customers
1524,99197,247,3.702711751551781,26.111176677314486,1,1,1,3,almost_lost,0,0,Hibernating
1525,99199,208,3.686096462752353,77.5146876926305,1,1,2,4,hibernating,2,4,Need Attention
1526,99286,265,3.681838994181174,11.929097878258556,1,1,1,3,almost_lost,0,0,Hibernating
1527,99340,79,12.256740603016565,163.60038673781375,2,3,2,7,need_attention,4,1,At-Risk Customers
1528,99451,271,0.9284521765138188,0.10842418244778615,1,1,1,3,almost_lost,0,0,Hibernating
1529,99491,0,5.822916090953411,116.76758220327987,4,2,2,8,promising,5,6,Promissing
1530,99541,185,12.988464783737355,223.05983919150412,2,3,3,8,promising,5,4,Need Attention
1531,99542,39,6.602798361615274,94.22980487304343,3,2,2,7,need_attention,4,6,Promissing
1532,99613,113,7.513069385819727,499.02966388131443,2,2,3,7,need_attention,4,1,At-Risk Customers
1533,99645,70,4.816146551205624,153.83524849156555,2,2,2,6,need_attention,4,1,At-Risk Customers
1534,99748,0,19.331258568595313,379.3324145958479,4,3,3,10,loyal_customer,3,6,Promissing
1535,99762,206,0.9451320500665662,32.65541045811369,1,1,1,3,almost_lost,0,4,Need Attention
1536,99824,11,23.056273093674722,1700.146395273381,4,4,4,12,champion,1,6,Promissing
1537,99883,11,3.769088705200293,11.012317703793132,4,1,1,6,need_attention,4,6,Promissing
1538,100119,190,3.6787511930075203,133.22210794261707,2,1,2,5,hibernating,2,4,Need Attention
1539,100186,0,15.578190672448047,760.3109629260276,4,3,3,10,loyal_customer,3,6,Promissing
1540,100214,94,3.7802419627698662,73.73647573000811,2,1,2,5,hibernating,2,1,At-Risk Customers
1541,100254,79,8.511893402026681,137.62143796355073,2,2,2,6,need_attention,4,1,At-Risk Customers
1542,100272,214,12.92521787391217,124.75420590347555,1,3,2,6,need_attention,4,4,Need Attention
1543,100284,72,4.790382009965891,63.406214177476876,2,2,2,6,need_attention,4,1,At-Risk Customers
1544,100301,185,15.82062890248686,733.4246458915158,2,3,3,8,promising,5,4,Need Attention
1545,100393,231,2.780628837980315,262.38589867829256,1,1,3,5,hibernating,2,4,Need Attention
1546,100509,79,8.421612289042764,3744.5211150603423,2,2,4,8,promising,5,1,At-Risk Customers
1547,100552,213,1.8689801484397184,2.6071649592822226,1,1,1,3,almost_lost,0,4,Need Attention
1548,100610,206,20.35679888458776,299.49607213706304,1,3,3,7,need_attention,4,4,Need Attention
1549,100645,70,7.687034000702434,213.71686330567815,2,2,2,6,need_attention,4,1,At-Risk Customers
1550,100715,241,2.7829778216101735,306.0233649734742,1,1,3,5,hibernating,2,0,Hibernating
1551,100728,6,49.505823564628045,738.8245106106913,4,4,3,11,loyal_customer,3,6,Promissing
1552,100803,50,15.938367437571875,311.5301993006801,3,3,3,9,promising,5,1,At-Risk Customers
1553,100873,277,1.835254072178555,6.81242291761092,1,1,1,3,almost_lost,0,0,Hibernating
1554,100885,17,135.08104430590976,9490.618595766255,3,4,4,11,loyal_customer,3,5,Promissing
1555,100907,196,17.580888700196127,204.84352812024008,1,3,2,6,need_attention,4,4,Need Attention
1556,100913,67,10.703125062638172,118.21674988465917,3,3,2,8,promising,5,1,At-Risk Customers
1557,100919,145,9.332335638154467,305.66186299468853,2,3,3,8,promising,5,4,Need Attention
1558,100930,190,5.558668092078976,50.94767152588594,2,2,1,5,hibernating,2,4,Need Attention
1559,100970,32,15.257831850390811,128.24532312420718,3,3,2,8,promising,5,6,Promissing
1560,100974,192,17.61941213073774,2595.3422719915147,2,3,4,9,promising,5,4,Need Attention
1561,101084,109,4.741818943905166,16.769974204378073,2,2,1,5,hibernating,2,1,At-Risk Customers
1562,101129,140,6.5674115686609245,13.789487489504275,2,2,1,5,hibernating,2,1,At-Risk Customers
1563,101149,72,7.544307260136524,155.26395723727668,2,2,2,6,need_attention,4,1,At-Risk Customers
1564,101203,12,53.39386961430402,2469.534549523333,4,4,4,12,champion,1,6,Promissing
1565,101222,19,21.831018012435216,472.44752768599,3,4,3,10,loyal_customer,3,6,Promissing
1566,101225,225,2.7979078090462384,37.59336775514058,1,1,1,3,almost_lost,0,4,Need Attention
1567,101232,31,69.24830004181679,2326.4321143269904,3,4,4,11,loyal_customer,3,6,Promissing
1568,101286,209,3.717891034967658,42.70191775912426,1,1,1,3,almost_lost,0,4,Need Attention
1569,101402,209,10.245987623062451,296.62638559209574,1,3,3,7,need_attention,4,4,Need Attention
1570,101408,186,4.659372067962213,57.33776382577015,2,2,2,6,need_attention,4,4,Need Attention
1571,101489,0,11.496211328840014,129.34722798093546,4,3,2,9,promising,5,6,Promissing
1572,101522,205,18.512767493377666,236.5272734803375,1,3,3,7,need_attention,4,4,Need Attention
1573,101573,74,5.7737611858877855,41.2950114766196,2,2,1,5,hibernating,2,1,At-Risk Customers
1574,101611,18,20.491622548770845,249.12615114561385,3,3,3,9,promising,5,6,Promissing
1575,101631,89,8.470731805162796,39.28584414965622,2,2,1,5,hibernating,2,1,At-Risk Customers
1576,101660,186,13.93344775929668,2415.6131988562597,2,3,4,9,promising,5,4,Need Attention
1577,101695,31,211.66674850144176,6878.369231303967,3,4,4,11,loyal_customer,3,5,Promissing
1578,101732,0,22.40583440748372,405.1535943126303,4,4,3,11,loyal_customer,3,6,Promissing
1579,101748,106,4.721288638263827,48.96924429217859,2,2,1,5,hibernating,2,1,At-Risk Customers
1580,101758,103,2.835372228016202,179.50550783385142,2,1,2,5,hibernating,2,1,At-Risk Customers
1581,101759,300,4.579143095370962,62.435558442280964,1,1,2,4,hibernating,2,0,Hibernating
1582,101769,11,41.47669920627213,2063.3890823751162,4,4,4,12,champion,1,6,Promissing
1583,101833,214,4.66589467425733,25.658738642166153,1,2,1,4,hibernating,2,4,Need Attention
1584,101913,227,6.474267876461049,51.49670017451929,1,2,1,4,hibernating,2,4,Need Attention
1585,101945,47,38.140134775695884,1136.023006586975,3,4,4,11,loyal_customer,3,6,Promissing
1586,102028,105,9.610518541786549,230.62192600530653,2,3,3,8,promising,5,1,At-Risk Customers
1587,102071,116,3.7513462430465796,1026.3472812395805,2,1,4,7,need_attention,4,1,At-Risk Customers
1588,102146,228,2.795703437176532,8.987207083374921,1,1,1,3,almost_lost,0,4,Need Attention
1589,102150,79,7.625628277932705,23.268455725748424,2,2,1,5,hibernating,2,1,At-Risk Customers
1590,102156,82,19.602260494911327,494.0486331820576,2,3,3,8,promising,5,1,At-Risk Customers
1591,102159,75,5.706822001211828,24.951648723964126,2,2,1,5,hibernating,2,1,At-Risk Customers
1592,102181,237,1.8427337106688921,5.781549519460448,1,1,1,3,almost_lost,0,4,Need Attention
1593,102276,229,7.370587721510056,192.31188791442992,1,2,2,5,hibernating,2,4,Need Attention
1594,102401,130,8.477787963834094,1313.0052249833686,2,2,4,8,promising,5,1,At-Risk Customers
1595,102492,158,22.39402106785458,1635.9998938661415,2,4,4,10,loyal_customer,3,4,Need Attention
1596,102508,116,4.759427788106227,185.08463333479776,2,2,2,6,need_attention,4,1,At-Risk Customers
1597,102548,201,2.77083163371418,223.68873370754187,1,1,3,5,hibernating,2,4,Need Attention
1598,102567,234,3.677403330381381,42.13966070652914,1,1,1,3,almost_lost,0,4,Need Attention
1599,102633,15,40.561997113332104,2797.8330812486856,4,4,4,12,champion,1,6,Promissing
1600,102766,80,11.393093450617073,249.22172756591806,2,3,3,8,promising,5,1,At-Risk Customers
1601,102769,187,7.497048616611727,64.69064542108866,2,2,2,6,need_attention,4,4,Need Attention
1602,102797,219,6.496029988572083,6.41289251763823,1,2,1,4,hibernating,2,4,Need Attention
1603,102846,8,47.656226214572555,2118.287067452698,4,4,4,12,champion,1,6,Promissing
1604,102936,228,3.6922590685694483,32.787217130092834,1,1,1,3,almost_lost,0,4,Need Attention
1605,102982,0,48.52140279537947,1524.7696306651385,4,4,4,12,champion,1,6,Promissing
1606,103022,51,16.125115315947184,312.12189854761715,3,3,3,9,promising,5,1,At-Risk Customers
1607,103083,78,13.250610718929853,679.968939773611,2,3,3,8,promising,5,1,At-Risk Customers
1608,103183,78,8.584620679244738,2040.5495314545788,2,2,4,8,promising,5,1,At-Risk Customers
1609,103196,192,4.652292108007668,27.93149067967801,2,2,1,5,hibernating,2,4,Need Attention
1610,103209,12,2.8521556881326484,10.821991089735638,4,1,1,6,need_attention,4,6,Promissing
1611,103371,219,2.8081348958237813,1.2144188484458684,1,1,1,3,almost_lost,0,4,Need Attention
1612,103457,109,9.517899164517003,60.6700590656412,2,3,2,7,need_attention,4,1,At-Risk Customers
1613,103463,65,5.738158624718965,47.87102013561672,3,2,1,6,need_attention,4,1,At-Risk Customers
1614,103484,64,10.43973138729035,62.66334589219161,3,3,2,8,promising,5,1,At-Risk Customers
1615,103504,145,3.7387123356030996,28.712517211737556,2,1,1,4,hibernating,2,4,Need Attention
1616,103553,65,5.825613402202877,86.34227101049652,3,2,2,7,need_attention,4,1,At-Risk Customers
1617,103575,205,3.741025760936931,29.876580155696736,1,1,1,3,almost_lost,0,4,Need Attention
1618,103648,110,8.460661717173053,221.0311654271276,2,2,2,6,need_attention,4,1,At-Risk Customers
1619,103744,228,0.9394532729859494,0.23404562135687176,1,1,1,3,almost_lost,0,4,Need Attention
1620,103752,73,9.556913909140027,125.39653121147094,2,3,2,7,need_attention,4,1,At-Risk Customers
1621,103798,4,24.30754577275521,559.6497105373674,4,4,3,11,loyal_customer,3,6,Promissing
1622,103799,19,3.7743557577404143,572.2308545623904,3,1,3,7,need_attention,4,6,Promissing
1623,103857,118,1.900722985936782,68.57227305938893,2,1,2,5,hibernating,2,1,At-Risk Customers
1624,103931,18,24.60771700713495,1144.6795024437265,3,4,4,11,loyal_customer,3,6,Promissing
1625,103971,35,14.370990767608749,603.7874093122924,3,3,3,9,promising,5,6,Promissing
1626,104037,45,9.718063727338706,237.89394353198816,3,3,3,9,promising,5,1,At-Risk Customers
1627,104083,0,86.09496643855181,3062.5680930608364,4,4,4,12,champion,1,6,Promissing
1628,104134,19,1.9217361710832717,55.567718956451,3,1,1,5,hibernating,2,6,Promissing
1629,104155,209,3.744356417822056,20.36408052959116,1,1,1,3,almost_lost,0,4,Need Attention
1630,104159,4,13.552315914313859,163.62339949254164,4,3,2,9,promising,5,6,Promissing
1631,104164,280,1.8347414879174249,1.2141328094377062,1,1,1,3,almost_lost,0,0,Hibernating
1632,104194,0,257.2776722840934,10054.551359214864,4,4,4,12,champion,1,5,Promissing
1633,104208,326,0.9145685683580502,2.8195955464174225,1,1,1,3,almost_lost,0,0,Hibernating
1634,104286,125,6.589074318206754,47.113082432626,2,2,1,5,hibernating,2,1,At-Risk Customers
1635,104288,3,28.142131164440084,3222.3744987049495,4,4,4,12,champion,1,6,Promissing
1636,104293,29,6.681450516647075,393.1757706209341,3,2,3,8,promising,5,6,Promissing
1637,104296,43,16.942463042733795,293.97302289974607,3,3,3,9,promising,5,6,Promissing
1638,104311,185,4.640303988577288,21.70685286943262,2,2,1,5,hibernating,2,4,Need Attention
1639,104321,225,1.8605746424402443,23.618576068322266,1,1,1,3,almost_lost,0,4,Need Attention
1640,104322,157,14.912117725689773,468.47127419401437,2,3,3,8,promising,5,4,Need Attention
1641,104397,254,1.8468536059587097,12.959703363041587,1,1,1,3,almost_lost,0,0,Hibernating
1642,104402,66,4.704524954342295,73.55130030696256,3,2,2,7,need_attention,4,1,At-Risk Customers
1643,104428,13,2.939745133499781,11.575383794972172,4,1,1,6,need_attention,4,6,Promissing
1644,104440,62,10.50150842744663,750.8590361009872,3,3,3,9,promising,5,1,At-Risk Customers
1645,104442,168,3.7808610386211097,17.24012012905831,2,1,1,4,hibernating,2,4,Need Attention
1646,104449,82,6.733524990920421,53.377127296623335,2,2,1,5,hibernating,2,1,At-Risk Customers
1647,104472,0,13.412746641793806,228.82804202906746,4,3,3,10,loyal_customer,3,6,Promissing
1648,104496,64,3.7934896470301864,78.90293420907106,3,1,2,6,need_attention,4,1,At-Risk Customers
1649,104511,3,14.133242279427023,198.38961331107504,4,3,2,9,promising,5,6,Promissing
1650,104593,62,3.760925342041376,3.9860705603464113,3,1,1,5,hibernating,2,1,At-Risk Customers
1651,104608,2,180.78327941265218,12424.628187934213,4,4,4,12,champion,1,5,Promissing
1652,104677,73,11.42589907815506,453.5268257009671,2,3,3,8,promising,5,1,At-Risk Customers
1653,104703,200,1.880751210822653,1.5483401606538156,1,1,1,3,almost_lost,0,4,Need Attention
1654,104706,1,34.87856300916183,1676.3433107618816,4,4,4,12,champion,1,6,Promissing
1655,104728,66,10.612615834797888,365.6756949145362,3,3,3,9,promising,5,1,At-Risk Customers
1656,104791,192,3.759063897605332,110.21051872039578,2,1,2,5,hibernating,2,4,Need Attention
1657,104829,32,101.8406398357009,6283.16956456212,3,4,4,11,loyal_customer,3,6,Promissing
1658,104852,303,2.7499906384654733,54.976271471386724,1,1,1,3,almost_lost,0,0,Hibernating
1659,104859,74,7.517477981215815,193.93338437967424,2,2,2,6,need_attention,4,1,At-Risk Customers
1660,104881,271,3.6802539556684053,1330.8853278389606,1,1,4,6,need_attention,4,0,Hibernating
1661,104957,284,2.7415668489318916,27.215755037644538,1,1,1,3,almost_lost,0,0,Hibernating
1662,104970,244,0.9353446961644917,1.1643820722966496,1,1,1,3,almost_lost,0,0,Hibernating
1663,104987,65,18.181365290775336,618.194721882921,3,3,3,9,promising,5,1,At-Risk Customers
1664,104989,37,9.562896476737825,66.00268080592947,3,3,2,8,promising,5,6,Promissing
1665,105011,223,3.7000868359216352,3.218558589757595,1,1,1,3,almost_lost,0,4,Need Attention
1666,105043,22,26.4043193226267,1379.0209126113123,3,4,4,11,loyal_customer,3,6,Promissing
1667,105045,62,13.417630579549186,690.1351354335158,3,3,3,9,promising,5,1,At-Risk Customers
1668,105048,10,14.344025395646991,100.46106387792652,4,3,2,9,promising,5,6,Promissing
1669,105065,70,4.756316636724087,29.617179867096905,2,2,1,5,hibernating,2,1,At-Risk Customers
1670,105141,40,8.559010206623128,111.42417102761416,3,2,2,7,need_attention,4,6,Promissing
1671,105180,76,11.432486693165409,121.1718257875709,2,3,2,7,need_attention,4,1,At-Risk Customers
1672,105205,206,5.557760286755866,35.19528025651313,1,2,1,4,hibernating,2,4,Need Attention
1673,105207,135,3.7819313313986687,200.42669369124036,2,1,2,5,hibernating,2,1,At-Risk Customers
1674,105214,65,6.571416123876819,78.8810377434384,3,2,2,7,need_attention,4,1,At-Risk Customers
1675,105235,231,2.793436083878321,14.597406780159636,1,1,1,3,almost_lost,0,4,Need Attention
1676,105272,72,6.709091670567327,156.95886985806058,2,2,2,6,need_attention,4,1,At-Risk Customers
1677,105309,17,13.134640055533499,299.11489658072736,3,3,3,9,promising,5,6,Promissing
1678,105310,4,58.947301126054256,1912.4257035008584,4,4,4,12,champion,1,6,Promissing
1679,105431,68,5.775295192355923,63.82330435042672,3,2,2,7,need_attention,4,1,At-Risk Customers
1680,105440,172,2.8087951803437905,41.59020789242125,2,1,1,4,hibernating,2,4,Need Attention
1681,105461,195,4.635125220246924,59.42879496192134,1,2,2,5,hibernating,2,4,Need Attention
1682,105495,72,6.699316750062257,1161.9295506058513,2,2,4,8,promising,5,1,At-Risk Customers
1683,105506,30,11.49753034306658,569.703546975139,3,3,3,9,promising,5,6,Promissing
1684,105543,208,1.8789347448319813,2.9313918439544313,1,1,1,3,almost_lost,0,4,Need Attention
1685,105581,155,4.691829367639671,37.39925729461316,2,2,1,5,hibernating,2,4,Need Attention
1686,105653,172,3.76837884183099,5.077687244939534,2,1,1,4,hibernating,2,4,Need Attention
1687,105659,65,8.601771476467643,75.16502815401263,3,2,2,7,need_attention,4,1,At-Risk Customers
1688,105660,113,12.039174709188808,544.1383339507884,2,3,3,8,promising,5,1,At-Risk Customers
1689,105738,32,18.61061378413403,519.4014948454378,3,3,3,9,promising,5,6,Promissing
1690,105910,197,3.717090065054311,5.273860898894325,1,1,1,3,almost_lost,0,4,Need Attention
1691,105914,48,9.57787673778767,52.11048426591843,3,3,1,7,need_attention,4,1,At-Risk Customers
1692,105935,217,9.234969875981314,88.30726380124923,1,2,2,5,hibernating,2,4,Need Attention
1693,105954,0,31.219957414861142,855.6134194025403,4,4,3,11,loyal_customer,3,6,Promissing
1694,105968,63,8.621508370182271,159.26438333512735,3,2,2,7,need_attention,4,1,At-Risk Customers
1695,105975,181,5.545097940161903,69.77387083485426,2,2,2,6,need_attention,4,4,Need Attention
1696,105988,8,78.57946302174446,3148.3353525392963,4,4,4,12,champion,1,6,Promissing
1697,106040,37,10.341829647573588,292.7684636099156,3,3,3,9,promising,5,6,Promissing
